,MSSubClass,MSZoning,LotFrontage,LotArea,LotShape,LotConfig,Neighborhood,HouseStyle,OverallQual,OverallCond,RoofStyle,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,Foundation,BsmtQual,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtUnfSF,TotalBsmtSF,HeatingQC,1stFlrSF,2ndFlrSF,GrLivArea,BsmtFullBath,FullBath,HalfBath,BedroomAbvGr,KitchenQual,TotRmsAbvGrd,Fireplaces,FireplaceQu,GarageType,GarageFinish,GarageCars,GarageArea,WoodDeckSF,OpenPorchSF,SalePrice,WhetherRemodelled,AgeofProperty
835,20,RL,60.0,9600,Reg,Inside,Sawyer,1Story,4,7,Gable,VinylSd,HdBoard,None,0.0,TA,CBlock,Gd,No,BLQ,442,625,1067,TA,1067,0,1067,0,2,0,2,Gd,4,0,None,Attchd,Unf,2,436,290,0,128000,1,60
836,30,RM,90.0,8100,Reg,Inside,OldTown,1Story,5,6,Gable,VinylSd,VinylSd,None,0.0,TA,BrkTil,TA,No,Rec,338,1221,1559,Gd,1559,0,1559,1,1,0,2,TA,5,0,None,Detchd,Unf,2,812,0,116,153500,1,59
837,160,RM,21.0,1680,Reg,Inside,BrDale,2Story,6,5,Gable,HdBoard,HdBoard,BrkFace,158.0,TA,CBlock,TA,No,BLQ,330,153,483,TA,483,504,987,1,1,1,2,TA,5,0,None,Detchd,Unf,1,264,0,0,100000,0,35
838,20,RL,75.0,9525,Reg,Inside,CollgCr,1Story,5,6,Gable,VinylSd,VinylSd,None,0.0,TA,PConc,Gd,No,Unf,0,1099,1099,Ex,1099,0,1099,0,1,1,3,Gd,6,0,None,Attchd,Unf,1,352,278,0,144000,1,13
839,50,RL,70.0,11767,Reg,Inside,Edwards,1.5Fin,5,6,Gable,MetalSd,MetalSd,None,0.0,TA,CBlock,TA,No,BLQ,352,416,768,Ex,768,432,1200,0,1,0,3,TA,6,0,None,Detchd,Unf,1,240,0,0,130500,1,62
840,70,RH,69.0,12155,IR1,Inside,SWISU,2Story,6,8,Gable,Wd Sdng,Wd Sdng,None,0.0,TA,BrkTil,TA,No,BLQ,156,516,672,TA,810,672,1482,0,2,0,4,Fa,7,0,None,Detchd,Unf,1,400,0,0,140000,1,83
841,70,RM,60.0,10440,Reg,Inside,OldTown,2Story,5,8,Gable,MetalSd,MetalSd,None,0.0,TA,PConc,TA,No,Unf,0,650,650,Gd,958,581,1539,0,2,0,3,Gd,8,1,Po,Detchd,Unf,2,686,70,78,157500,1,104
842,80,RL,82.0,9020,Reg,Inside,NAmes,SLvl,6,7,Gable,HdBoard,HdBoard,BrkFace,183.0,TA,CBlock,TA,Gd,Rec,312,276,1127,TA,1165,0,1165,1,1,1,3,TA,6,0,None,Attchd,RFn,2,490,0,129,174900,0,42
843,90,RL,80.0,8000,Reg,Corner,NAmes,1Story,5,4,Gable,BrkFace,BrkFace,None,0.0,TA,CBlock,TA,No,Unf,0,1800,1800,Ex,1800,0,1800,0,2,0,6,TA,10,0,None,None,None,0,0,0,0,141000,0,46
844,50,RM,100.0,12665,IR1,Inside,OldTown,1.5Fin,5,8,Gable,Wd Sdng,Wd Sdng,None,0.0,TA,BrkTil,TA,Mn,Unf,0,876,876,Gd,876,540,1416,0,1,1,4,TA,7,1,Gd,Detchd,Unf,3,720,418,0,153900,1,93
845,85,RL,69.0,16647,IR1,CulDSac,Sawyer,SFoyer,5,5,Gable,HdBoard,HdBoard,None,0.0,TA,CBlock,Gd,Gd,ALQ,1390,0,1390,TA,1701,0,1701,1,2,0,3,TA,6,2,TA,Basment,Fin,2,611,0,0,171000,1,32
846,60,RL,75.0,9317,Reg,Inside,SawyerW,2Story,7,5,Gable,HdBoard,HdBoard,BrkFace,137.0,Gd,PConc,Gd,No,ALQ,513,227,740,Ex,1006,769,1775,1,2,1,3,Gd,7,1,TA,Attchd,Unf,2,425,234,72,213000,0,16
847,20,RL,36.0,15523,IR1,CulDSac,CollgCr,1Story,5,6,Gable,HdBoard,Plywood,None,0.0,TA,CBlock,TA,Av,BLQ,460,404,864,Ex,864,0,864,1,1,0,3,TA,5,1,Fa,Attchd,Unf,1,338,0,0,133500,0,37
849,80,RL,80.0,9600,Reg,FR2,Veenker,SLvl,6,7,Hip,Plywood,Plywood,BrkFace,360.0,Gd,CBlock,TA,No,Unf,0,528,528,Ex,1094,761,1855,0,2,1,3,TA,7,1,TA,Attchd,RFn,2,512,113,100,187000,1,31
850,120,RM,36.0,4435,Reg,Inside,CollgCr,1Story,6,5,Gable,VinylSd,VinylSd,BrkFace,170.0,Gd,PConc,Gd,Av,GLQ,659,189,848,Ex,848,0,848,1,1,0,1,Gd,3,0,None,Attchd,Fin,2,420,140,0,131500,0,4
851,120,RL,69.0,3196,Reg,Inside,Blmngtn,1Story,8,5,Gable,VinylSd,VinylSd,BrkFace,40.0,Gd,PConc,Gd,Gd,Unf,0,1273,1273,Ex,1456,0,1456,0,2,0,2,Gd,7,1,TA,Attchd,Fin,2,400,143,20,215000,0,3
852,75,RL,53.0,7128,Reg,Inside,Crawfor,2.5Unf,7,5,Gable,MetalSd,MetalSd,None,0.0,TA,CBlock,TA,No,Rec,364,554,918,Gd,918,728,1646,0,2,0,4,TA,7,2,Gd,Detchd,Unf,1,240,0,0,164000,1,66
853,80,RL,69.0,12095,IR1,Corner,NAmes,SLvl,6,6,Gable,MetalSd,HdBoard,BrkFace,115.0,TA,CBlock,TA,Gd,Rec,564,563,1127,TA,1445,0,1445,0,1,1,3,TA,7,1,Fa,Attchd,RFn,2,645,180,0,158000,0,45
855,20,RL,69.0,6897,IR1,Corner,Sawyer,1Story,5,8,Gable,HdBoard,HdBoard,None,0.0,TA,CBlock,TA,No,ALQ,659,381,1040,Ex,1040,0,1040,1,1,1,3,TA,6,0,None,Detchd,Unf,1,260,0,104,127000,1,48
856,80,RL,69.0,10970,IR1,Inside,CollgCr,SLvl,6,6,Gable,Plywood,HdBoard,None,0.0,TA,CBlock,Gd,Gd,GLQ,505,0,940,TA,1026,0,1026,1,1,0,3,TA,5,0,None,Detchd,Unf,2,576,0,0,147000,0,30
857,60,RL,65.0,8125,Reg,Inside,Gilbert,2Story,6,5,Gable,HdBoard,HdBoard,None,0.0,TA,PConc,Gd,No,Unf,0,702,702,Gd,702,779,1481,0,2,1,3,TA,6,1,TA,Attchd,Fin,2,343,0,36,174000,1,15
858,20,RL,80.0,10400,Reg,Inside,NWAmes,1Story,7,5,Gable,HdBoard,HdBoard,BrkFace,189.0,TA,CBlock,Gd,No,Unf,0,1090,1090,TA,1370,0,1370,0,2,0,3,TA,6,1,TA,Attchd,RFn,2,479,0,0,152000,0,33
859,60,RL,69.0,11029,IR1,Corner,NWAmes,2Story,6,7,Gable,HdBoard,HdBoard,BrkFace,220.0,TA,CBlock,TA,Mn,BLQ,619,435,1054,TA,1512,1142,2654,1,2,1,4,Gd,9,1,Gd,Attchd,Unf,2,619,0,65,250000,1,38
860,50,RL,55.0,7642,Reg,Corner,Crawfor,1.5Fin,7,8,Gable,Wd Sdng,Wd Sdng,None,0.0,Gd,BrkTil,TA,No,Unf,0,912,912,Gd,912,514,1426,0,1,1,3,Gd,7,1,Gd,Detchd,Unf,1,216,0,240,189950,1,89
861,190,RL,75.0,11625,Reg,Inside,Sawyer,1Story,5,4,Hip,Plywood,HdBoard,None,0.0,TA,PConc,TA,Mn,BLQ,841,198,1039,Ex,1039,0,1039,1,1,1,3,TA,6,0,None,Attchd,Unf,2,504,0,0,131500,0,45
862,20,RL,81.0,9672,Reg,Corner,SawyerW,1Story,6,5,Hip,HdBoard,Plywood,None,0.0,TA,PConc,Gd,No,GLQ,338,702,1040,TA,1097,0,1097,0,2,0,3,TA,6,0,None,Attchd,Unf,2,480,0,0,152000,1,26
863,20,RL,70.0,7931,Reg,Inside,NAmes,1Story,5,5,Hip,BrkFace,Plywood,None,0.0,TA,CBlock,TA,No,BLQ,1148,0,1148,TA,1148,0,1148,1,1,0,3,TA,6,0,None,Attchd,Unf,1,672,0,0,132500,0,50
864,20,FV,72.0,8640,Reg,Inside,Somerst,1Story,7,5,Gable,VinylSd,VinylSd,None,0.0,Gd,PConc,Ex,No,Unf,0,1372,1372,Ex,1372,0,1372,0,2,0,3,Gd,6,0,None,Attchd,Fin,2,529,0,140,250580,1,1
865,20,RL,69.0,8750,IR1,Inside,NAmes,1Story,5,6,Gable,MetalSd,MetalSd,BrkFace,76.0,TA,CBlock,TA,No,BLQ,828,174,1002,TA,1002,0,1002,1,1,0,3,TA,5,0,None,Detchd,Unf,2,902,0,0,148500,0,39
866,20,RL,67.0,10656,IR1,Inside,Timber,1Story,8,5,Gable,VinylSd,VinylSd,Stone,274.0,Gd,PConc,Gd,Av,Unf,0,1638,1638,Ex,1646,0,1646,0,2,0,3,Gd,6,1,Gd,Attchd,RFn,3,870,192,80,248900,1,1
867,20,RL,85.0,6970,Reg,Corner,Sawyer,1Story,4,5,Gable,VinylSd,VinylSd,None,0.0,TA,CBlock,TA,No,ALQ,932,108,1040,TA,1120,0,1120,1,1,1,3,Fa,5,0,None,Attchd,RFn,2,544,168,0,129000,0,46
868,60,RL,69.0,14762,IR2,Corner,Gilbert,2Story,5,6,Gable,Plywood,Plywood,None,0.0,TA,Slab,None,None,None,0,0,0,Gd,1547,720,2320,0,2,0,2,TA,7,1,TA,Attchd,Unf,2,672,120,144,169000,1,58
869,60,RL,80.0,9938,Reg,Inside,SawyerW,2Story,7,5,Gable,MetalSd,MetalSd,BrkFace,246.0,Gd,PConc,Gd,No,GLQ,750,300,1050,Ex,1062,887,1949,1,2,1,3,Gd,8,1,TA,Attchd,Fin,2,574,156,90,236000,1,17
870,20,RL,60.0,6600,Reg,Inside,NAmes,1Story,5,5,Hip,MetalSd,MetalSd,None,0.0,TA,CBlock,TA,No,Unf,0,894,894,Gd,894,0,894,0,1,0,2,TA,5,0,None,Detchd,Unf,1,308,0,0,109500,0,47
871,60,RL,70.0,8750,Reg,Inside,CollgCr,2Story,6,5,Gable,VinylSd,VinylSd,BrkFace,116.0,TA,PConc,Gd,No,GLQ,505,299,804,Ex,804,878,1682,0,2,1,3,Gd,7,0,None,Attchd,RFn,2,523,0,77,200500,0,12
872,20,RL,74.0,8892,Reg,Corner,NAmes,1Story,5,7,Gable,WdShing,Wd Shng,None,0.0,Gd,Stone,TA,Av,Unf,0,105,105,Gd,910,0,910,0,1,0,3,Gd,5,0,None,Attchd,Unf,2,414,196,0,116000,1,55
873,40,RL,60.0,12144,Reg,Inside,NAmes,1Story,5,7,Gable,HdBoard,HdBoard,None,0.0,Gd,CBlock,TA,No,Rec,375,457,832,Gd,1036,0,1268,0,1,0,3,TA,6,1,Gd,Attchd,Unf,1,288,0,28,133000,1,60
874,50,RM,52.0,5720,Reg,Inside,OldTown,1.5Fin,5,6,Gable,Wd Sdng,Wd Sdng,None,0.0,TA,CBlock,TA,No,Unf,0,676,676,Ex,676,455,1131,0,1,1,3,TA,5,0,None,Detchd,Unf,1,200,26,0,66500,1,68
876,20,RL,94.0,25286,Reg,Inside,Mitchel,1Story,4,5,Gable,HdBoard,Plywood,None,0.0,TA,PConc,TA,Gd,ALQ,633,431,1064,Gd,1040,0,1040,1,1,0,3,TA,5,0,None,Attchd,Unf,2,648,0,0,132250,0,44
877,60,RL,74.0,8834,Reg,Inside,NridgHt,2Story,9,5,Hip,VinylSd,VinylSd,Stone,216.0,Gd,PConc,Ex,No,GLQ,1170,292,1462,Ex,1462,762,2224,1,2,1,4,Ex,10,1,Gd,Attchd,Fin,3,738,184,0,350000,1,5
878,85,RL,88.0,11782,IR1,Inside,Sawyer,SFoyer,5,7,Gable,HdBoard,HdBoard,None,0.0,TA,CBlock,TA,Av,ALQ,899,210,1109,TA,1155,0,1155,1,1,0,3,Gd,6,0,None,Detchd,Unf,2,576,192,0,148000,1,49
879,20,RL,69.0,7000,IR1,CulDSac,CollgCr,1Story,5,8,Gable,VinylSd,VinylSd,BrkFace,90.0,Gd,CBlock,TA,No,ALQ,646,218,864,Ex,864,0,864,1,1,0,3,TA,6,0,None,Attchd,Unf,1,336,0,0,136500,1,31
880,20,RL,60.0,7024,Reg,Inside,Edwards,1Story,5,5,Gable,VinylSd,VinylSd,None,0.0,TA,PConc,Ex,No,ALQ,980,110,1090,Gd,1090,0,1090,1,1,1,2,TA,5,0,None,Attchd,Fin,2,450,0,49,157000,1,2
881,50,RL,44.0,13758,IR1,CulDSac,Timber,1.5Fin,7,5,Gable,HdBoard,HdBoard,BrkFace,117.0,Gd,CBlock,Gd,Mn,LwQ,902,254,1156,Ex,1187,530,1717,0,2,1,3,Gd,7,1,TA,Attchd,RFn,2,400,168,36,187500,1,17
882,60,RL,69.0,9636,IR1,Corner,Gilbert,2Story,6,5,Gable,VinylSd,VinylSd,None,0.0,TA,PConc,Gd,No,Unf,0,808,808,Gd,808,785,1593,0,2,1,3,TA,7,1,TA,BuiltIn,RFn,2,389,342,40,178000,1,17
883,75,RL,60.0,6204,Reg,Inside,SWISU,2.5Fin,4,5,Gable,Wd Sdng,Wd Sdng,None,0.0,Gd,PConc,TA,No,Unf,0,795,795,TA,954,795,2230,1,1,0,5,TA,10,0,None,Detchd,Unf,1,440,0,188,118500,1,94
884,20,RL,65.0,7150,Reg,Inside,NAmes,1Story,5,5,Gable,HdBoard,HdBoard,BrkFace,60.0,TA,CBlock,TA,No,BLQ,432,460,892,TA,892,0,892,0,1,0,3,TA,5,0,None,Attchd,RFn,1,288,0,0,100000,0,42
885,120,FV,50.0,5119,IR1,CulDSac,Somerst,1Story,9,5,Gable,MetalSd,MetalSd,BrkFace,60.0,Gd,PConc,Ex,Av,GLQ,1238,460,1698,Ex,1709,0,1709,1,2,0,2,Gd,5,1,TA,Attchd,Fin,2,506,97,65,328900,1,9
886,90,RL,70.0,8393,Reg,Corner,NAmes,1Story,5,5,Gable,MetalSd,MetalSd,BrkFace,122.0,TA,CBlock,TA,No,LwQ,528,1098,1626,Ex,1712,0,1712,0,2,0,4,TA,8,0,None,Attchd,Fin,2,588,272,54,145000,1,47
887,50,RL,59.0,16466,IR1,Inside,Edwards,1.5Fin,5,7,Gable,MetalSd,MetalSd,None,0.0,TA,PConc,TA,No,Unf,0,816,816,TA,872,521,1393,0,1,1,3,TA,8,0,None,Attchd,Unf,1,300,121,0,135500,0,53
889,20,RL,128.0,12160,Reg,Inside,NAmes,1Story,6,4,Hip,Wd Sdng,Wd Sdng,BrkFace,90.0,TA,CBlock,TA,No,BLQ,1024,481,1505,Ex,1505,0,1505,1,1,0,2,TA,6,1,TA,Attchd,RFn,2,505,0,0,149500,0,56
890,50,RL,60.0,8064,Reg,Corner,NAmes,1.5Fin,5,7,Gable,MetalSd,MetalSd,None,0.0,TA,CBlock,TA,Mn,Unf,0,672,672,Ex,672,252,924,0,1,0,3,TA,6,1,Po,Detchd,Unf,2,576,0,0,122900,1,58
891,60,RL,70.0,11184,Reg,Inside,Sawyer,2Story,6,5,Hip,HdBoard,HdBoard,BrkFace,92.0,TA,CBlock,TA,No,LwQ,226,192,918,Gd,918,765,1683,0,2,1,3,TA,7,1,TA,Attchd,RFn,2,440,243,0,172500,0,31
892,20,RL,70.0,8414,Reg,Inside,Sawyer,1Story,6,8,Hip,HdBoard,HdBoard,None,0.0,TA,CBlock,TA,No,GLQ,663,396,1059,TA,1068,0,1068,0,1,0,3,TA,6,0,None,Attchd,RFn,1,264,192,0,154500,1,43
894,90,RL,64.0,7018,Reg,Inside,SawyerW,1Story,5,5,Gable,Plywood,Plywood,None,0.0,TA,Slab,None,None,None,0,0,0,TA,1535,0,1535,0,2,0,4,TA,8,0,None,Attchd,Unf,2,400,0,0,118858,0,30
895,60,RL,71.0,7056,Reg,Inside,NAmes,2Story,6,5,Hip,HdBoard,HdBoard,BrkFace,415.0,TA,CBlock,TA,No,BLQ,400,380,780,TA,983,813,1796,1,1,1,4,TA,8,1,TA,Attchd,RFn,2,483,0,50,140000,0,45
896,30,RM,50.0,8765,Reg,Inside,IDOTRR,1Story,4,6,Gable,Wd Sdng,Wd Sdng,None,0.0,TA,BrkTil,TA,No,ALQ,285,666,951,Ex,951,0,951,0,1,0,2,TA,6,0,None,Detchd,Unf,1,327,0,28,106500,1,70
897,90,RL,64.0,7018,Reg,Inside,SawyerW,2Story,5,5,Gable,Plywood,Plywood,None,0.0,TA,Slab,None,None,None,0,0,0,TA,1120,1120,2240,0,2,0,6,TA,12,0,None,Detchd,Unf,2,528,154,0,142953,0,30
899,20,RL,65.0,6993,Reg,Inside,Sawyer,1Story,5,7,Gable,HdBoard,Plywood,None,0.0,TA,CBlock,TA,No,BLQ,465,447,912,TA,1236,0,1236,0,1,0,3,TA,6,1,TA,Attchd,Unf,1,288,0,0,135000,1,45
900,20,RL,69.0,7340,IR1,Inside,NAmes,1Story,4,6,Gable,HdBoard,HdBoard,None,0.0,TA,CBlock,TA,No,ALQ,322,536,858,TA,858,0,858,0,1,0,2,TA,4,0,None,Detchd,Unf,1,684,0,0,110000,0,36
901,20,RL,64.0,8712,IR1,Inside,NAmes,1Story,5,7,Hip,MetalSd,MetalSd,None,0.0,TA,CBlock,TA,Mn,BLQ,860,132,992,TA,1306,0,1306,1,1,0,2,TA,5,0,None,Detchd,Unf,1,756,0,0,153000,1,52
902,60,RL,63.0,7875,Reg,Inside,Gilbert,2Story,7,5,Gable,VinylSd,VinylSd,None,0.0,Gd,PConc,Gd,No,Unf,0,783,783,Ex,807,702,1509,0,2,1,3,Gd,8,1,Gd,Attchd,Fin,2,393,0,75,180000,0,3
903,20,RL,50.0,14859,IR1,CulDSac,Gilbert,1Story,7,5,Hip,VinylSd,VinylSd,BrkFace,27.0,Gd,PConc,Gd,No,Unf,0,1670,1670,Ex,1670,0,1670,0,2,0,3,Gd,7,1,Gd,Attchd,RFn,3,690,144,60,240000,0,0
904,20,RL,69.0,6173,IR1,Inside,Sawyer,1Story,5,6,Gable,HdBoard,Wd Sdng,BrkFace,75.0,TA,CBlock,TA,No,GLQ,599,277,876,TA,902,0,902,0,1,0,3,TA,6,0,None,Attchd,Unf,1,288,0,0,125500,0,40
905,20,RL,80.0,9920,Reg,Inside,NAmes,1Story,5,5,Gable,HdBoard,HdBoard,Stone,110.0,TA,CBlock,TA,No,Rec,354,412,1056,TA,1063,0,1063,1,1,0,3,TA,6,0,None,Attchd,RFn,1,280,0,0,128000,0,56
906,20,RL,116.0,13501,IR1,Corner,Somerst,1Story,8,5,Gable,VinylSd,VinylSd,Stone,208.0,Gd,PConc,Gd,No,GLQ,63,1560,1623,Ex,1636,0,1636,1,2,0,3,Gd,8,1,Gd,Attchd,RFn,3,865,0,60,255000,0,1
907,50,RL,86.0,11500,IR1,Inside,Crawfor,1.5Fin,7,7,Gable,BrkFace,BrkFace,None,0.0,Gd,CBlock,Gd,No,Rec,223,794,1017,Gd,1020,1037,2057,0,1,1,3,Gd,6,1,Gd,Attchd,Fin,1,180,0,0,250000,1,70
908,20,RL,69.0,8885,IR1,Inside,Mitchel,1Story,5,5,Gable,HdBoard,HdBoard,None,0.0,TA,CBlock,Gd,Av,BLQ,301,239,864,TA,902,0,902,1,1,0,2,TA,5,0,None,Attchd,Unf,2,484,164,0,131000,0,23
909,60,RL,149.0,12589,IR2,Inside,Gilbert,2Story,6,5,Gable,VinylSd,VinylSd,None,0.0,Gd,PConc,Gd,No,Unf,0,742,742,Ex,742,742,1484,0,2,1,3,Gd,8,1,Gd,Attchd,Fin,2,390,36,24,174000,0,4
910,90,RL,80.0,11600,Reg,Corner,NAmes,2Story,5,5,Gable,MetalSd,MetalSd,BrkFace,361.0,TA,CBlock,TA,No,Rec,443,662,1105,TA,1105,1169,2274,0,2,0,5,TA,12,0,None,Detchd,Unf,2,480,0,0,154300,0,50
911,20,RL,69.0,9286,IR1,CulDSac,CollgCr,1Story,5,7,Gable,HdBoard,Plywood,None,0.0,TA,CBlock,Gd,Av,ALQ,196,1072,1268,TA,1268,0,1268,0,1,1,3,Gd,5,0,None,Detchd,Unf,1,252,173,0,143500,1,32
912,30,RM,51.0,6120,Reg,Inside,BrkSide,1Story,5,7,Gable,MetalSd,MetalSd,None,0.0,TA,BrkTil,TA,No,Rec,489,279,768,TA,1015,0,1015,0,1,0,3,TA,6,0,None,Detchd,Unf,1,450,0,0,88000,1,81
913,90,RH,82.0,6270,Reg,Inside,Crawfor,2Story,5,6,Gable,MetalSd,MetalSd,None,0.0,TA,CBlock,TA,No,BLQ,284,717,1001,TA,1001,1001,2002,0,2,0,4,TA,8,0,None,2Types,Unf,3,871,0,0,145000,1,58
914,160,FV,30.0,3000,Reg,Inside,Somerst,2Story,6,5,Gable,VinylSd,VinylSd,Stone,76.0,Gd,PConc,Gd,Av,GLQ,294,318,612,Ex,612,612,1224,0,2,1,2,Gd,4,0,None,Detchd,RFn,2,528,0,234,173733,0,0
915,160,RM,21.0,2001,Reg,Inside,MeadowV,2Story,4,5,Gable,CemntBd,CmentBd,BrkFace,80.0,TA,CBlock,TA,No,Unf,0,546,546,Fa,546,546,1092,0,1,1,3,TA,6,0,None,Attchd,Unf,1,286,0,0,75000,0,37
916,20,C (all),50.0,9000,Reg,Inside,IDOTRR,1Story,2,3,Gable,AsbShng,AsbShng,None,0.0,TA,CBlock,TA,Av,BLQ,50,430,480,TA,480,0,480,1,0,0,1,TA,4,0,None,Detchd,Unf,1,308,0,0,35311,1,57
917,20,RL,69.0,17140,Reg,Inside,Edwards,1Story,4,6,Gable,VinylSd,VinylSd,None,0.0,TA,CBlock,TA,No,ALQ,1059,75,1134,Ex,1229,0,1229,0,1,0,3,TA,6,0,None,Attchd,RFn,1,284,0,0,135000,0,53
918,60,RL,103.0,13125,IR1,Corner,SawyerW,2Story,7,5,Gable,HdBoard,HdBoard,None,0.0,Gd,PConc,Ex,Mn,BLQ,48,422,1104,Ex,912,1215,2127,1,2,1,4,Gd,8,1,TA,Attchd,RFn,3,833,72,192,238000,0,16
919,20,RL,87.0,11029,IR1,Corner,NAmes,1Story,6,8,Hip,MetalSd,MetalSd,None,0.0,Ex,CBlock,Gd,No,ALQ,528,245,1184,Ex,1414,0,1414,1,1,0,3,TA,6,1,TA,Attchd,Unf,2,601,0,51,176500,1,50
920,60,RL,70.0,8462,IR1,Inside,SawyerW,2Story,6,5,Gable,HdBoard,HdBoard,BrkFace,105.0,Gd,PConc,Gd,No,GLQ,814,114,928,Ex,936,785,1721,0,2,1,3,Gd,7,0,None,Attchd,RFn,2,471,300,87,201000,0,13
921,90,RL,67.0,8777,Reg,Inside,Edwards,1.5Fin,5,7,Gable,MetalSd,MetalSd,None,0.0,TA,CBlock,TA,No,ALQ,1084,188,1272,Gd,1272,928,2200,2,2,2,4,TA,9,0,None,None,None,0,0,0,70,145900,1,108
922,20,RL,65.0,10237,Reg,Inside,Gilbert,1Story,6,5,Gable,VinylSd,VinylSd,None,0.0,Gd,PConc,Gd,No,GLQ,28,1288,1316,Ex,1316,0,1316,0,2,0,3,Gd,6,1,Gd,Attchd,Fin,2,397,100,0,169990,1,1
923,120,RL,50.0,8012,Reg,Inside,SawyerW,1Story,6,5,Gable,Plywood,Plywood,None,0.0,Gd,PConc,Gd,No,LwQ,165,598,1604,Ex,1617,0,1617,1,2,0,2,Gd,5,1,Fa,Attchd,RFn,2,533,0,69,193000,1,15
924,20,RL,79.0,10240,Reg,Inside,NWAmes,1Story,6,6,Gable,Plywood,Plywood,BrkFace,157.0,TA,CBlock,Gd,No,BLQ,625,0,1686,TA,1686,0,1686,1,2,0,3,TA,7,1,TA,Attchd,Unf,2,612,384,131,207500,0,26
925,20,RL,69.0,15611,IR1,Corner,NWAmes,1Story,5,6,Gable,VinylSd,VinylSd,None,0.0,TA,PConc,Gd,Av,ALQ,767,266,1126,TA,1126,0,1126,0,2,0,3,Ex,6,0,None,Attchd,RFn,2,540,180,0,175000,0,31
926,60,RL,93.0,11999,Reg,Inside,NridgHt,2Story,8,5,Hip,VinylSd,VinylSd,BrkFace,340.0,Gd,PConc,Gd,No,Unf,0,1181,1181,Ex,1234,1140,2374,0,2,1,4,Ex,10,1,Gd,BuiltIn,Fin,3,656,104,100,285000,1,4
927,60,RL,69.0,9900,Reg,Inside,NWAmes,2Story,7,5,Gable,MetalSd,MetalSd,BrkFace,342.0,TA,CBlock,TA,No,BLQ,552,280,832,Gd,1098,880,1978,0,2,1,4,TA,9,1,Gd,Attchd,RFn,2,486,0,43,176000,0,40
928,20,RL,69.0,11838,Reg,Inside,CollgCr,1Story,8,5,Hip,VinylSd,VinylSd,None,0.0,Gd,PConc,Gd,Av,Unf,0,1753,1753,Ex,1788,0,1788,0,2,0,3,Ex,7,1,TA,Attchd,RFn,2,522,202,151,236500,0,8
929,60,RL,69.0,13006,IR1,Corner,Gilbert,2Story,7,5,Gable,HdBoard,HdBoard,BrkFace,285.0,TA,PConc,Gd,No,Unf,0,964,964,Gd,993,1243,2236,0,2,1,4,Gd,8,1,TA,BuiltIn,Fin,2,642,0,0,222000,0,9
930,20,RL,73.0,8925,IR1,Inside,Timber,1Story,8,5,Gable,VinylSd,VinylSd,None,0.0,Gd,PConc,Gd,Av,GLQ,16,1450,1466,Ex,1466,0,1466,0,2,0,3,Gd,7,0,None,Attchd,Fin,3,610,100,18,201000,0,2
931,20,RL,70.0,9100,Reg,Inside,NAmes,1Story,5,6,Gable,VinylSd,VinylSd,None,0.0,TA,CBlock,TA,No,BLQ,338,121,925,Ex,925,0,925,0,1,0,2,TA,5,0,None,Detchd,Unf,1,429,0,0,117500,0,44
932,20,RL,84.0,11670,IR1,Corner,Somerst,1Story,9,5,Hip,VinylSd,ImStucc,Stone,302.0,Ex,PConc,Ex,No,Unf,0,1905,1905,Ex,1905,0,1905,0,2,0,3,Ex,8,1,Gd,Attchd,Fin,3,788,0,191,320000,0,1
933,20,RL,63.0,8487,Reg,FR2,CollgCr,1Story,7,5,Gable,VinylSd,VinylSd,BrkFace,210.0,Gd,PConc,Gd,Av,GLQ,20,1480,1500,Ex,1500,0,1500,0,2,0,3,Gd,6,0,None,Attchd,RFn,2,570,192,36,190000,0,5
934,20,RL,313.0,27650,IR2,Inside,NAmes,1Story,7,7,Flat,Wd Sdng,Wd Sdng,None,0.0,TA,CBlock,Gd,Gd,GLQ,425,160,585,Ex,2069,0,2069,1,2,0,4,Gd,9,1,Gd,Attchd,RFn,2,505,0,0,242000,1,48
935,30,RL,52.0,5825,IR1,Inside,BrkSide,1Story,4,5,Gable,MetalSd,MetalSd,BrkFace,108.0,TA,PConc,Fa,Mn,Unf,0,600,600,Gd,747,0,747,0,1,0,1,TA,5,0,None,Detchd,Unf,2,528,0,0,79900,1,80
936,20,RL,67.0,10083,Reg,Inside,SawyerW,1Story,7,5,Gable,VinylSd,VinylSd,None,203.0,Gd,PConc,Gd,No,GLQ,833,343,1176,Ex,1200,0,1200,1,2,0,2,Gd,5,0,None,Attchd,RFn,2,555,0,41,184900,0,6
937,60,RL,75.0,9675,Reg,Inside,Somerst,2Story,7,5,Gable,VinylSd,VinylSd,None,0.0,Gd,PConc,Gd,Mn,GLQ,341,772,1113,Ex,1113,858,1971,0,2,1,3,Gd,8,1,Gd,Attchd,RFn,2,689,0,48,253000,0,4
938,60,RL,73.0,8760,Reg,Inside,CollgCr,2Story,7,5,Gable,VinylSd,VinylSd,None,0.0,Gd,PConc,Gd,Mn,GLQ,464,927,1391,Ex,1391,571,1962,0,2,1,3,Gd,7,0,None,Attchd,RFn,3,868,0,90,239799,0,0
939,70,RL,69.0,24090,Reg,Inside,ClearCr,2Story,7,7,Gable,MetalSd,MetalSd,None,0.0,TA,CBlock,TA,Mn,Unf,0,1032,1032,Ex,1207,1196,2403,0,2,0,4,TA,10,2,TA,Attchd,Unf,1,349,56,0,244400,1,70
